datetime,name,message,score,positive_value,negative_value,joy,surprise,sadness,pleasant,fear,anger,neutral
30/11/2022 20:37,FIRST Mk,นุ้บนิ้บๆ,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:37,Byw  ,พี่เอกคะ คิดถึง,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:37,FIRST Mk,ว้าววว:_stoneman:,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:37,MIRAmini,เออหลอดขึ้น,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:37,Wenldy Blue,เครโทสถืออะไรน่ะ55555,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:37,Mintny Bambi,ดีมั้ยค่ะ,0,0,0,0,0,0,0,0,0,1
30/11/2022 20:37,NINKYNINK,ออวววว,0,0,0,0,0,0,1,0,0,0
30/11/2022 20:37,evejangja,ดีจัง,75,1,0,0,0,0,1,0,0,0
30/11/2022 20:37,Very normal guy,เหมาะกับพี่มาก,0,0,0,0,0,0,0,0,0,1
30/11/2022 20:37,ppowderz,เอ้าา แปลผิดเจ๋ยย55555,66.67,0,1,0,0,0,0,0,0,1
30/11/2022 20:37,Pikkabu ,Welcome to ร้อนในเริ่มต้น!,0,0,0,0,0,0,0,0,0,1
30/11/2022 20:37,Amaraporh Ppd,เอาว่ะคนที่รู้,0,0,0,0,0,0,0,0,0,1
30/11/2022 20:37,S Michaelis,น้องหายไปล้างจานแปปเดียวทำไมหลอดโกรธจึ้งขนาดนั้น,90,0,1,0,0,0,0,0,0,0
30/11/2022 20:37,ธนวัฒน์ บุญชูช่วย,รู้สึกไม่ชินเลยเวลาเนื้อเรื่องแล้วไม่ได้ยินเสียงพี่พากษ์555,66.67,0,1,0,0,0,0,0,0,0
30/11/2022 20:37,TempestPaper,คนกลัวหมาป่าเล่นเกมนี้ไม่ได้นะ,66.67,0,1,0,0,0,0,0,0,1
30/11/2022 20:37,Wenldy Blue,ไหนน้อง,0,0,0,0,0,0,0,0,0,1
30/11/2022 20:38,leeleekaosuay,เครโทสถือขวานทิพย์อีกแล้ว 5555,0,0,0,0,0,0,0,0,0,1
30/11/2022 20:38,FIRST Mk,อยู่ไหนน้อง:_confuse:,0,0,0,0,0,0,0,0,0,1
30/11/2022 20:38,Talay,แฟนนนนน:_sleep:,0,0,0,0,0,0,0,0,0,1
30/11/2022 20:38,evejangja,ไม่ชินภาษาไทยจริง 555,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:38,Piraya P,อยู่ในบ้านได้หรอ,0,0,0,0,0,0,0,0,0,1
30/11/2022 20:38,MIRAmini,อ้าว น้อนไม่อยู่,0,0,0,0,0,0,0,0,0,1
30/11/2022 20:38,Fay166,ถ้าแปลผิดไปซับอิ้งกันไหมพี่,66.67,0,1,0,0,0,0,0,0,1
30/11/2022 20:38,?9?s__,น้อนปายหนายย,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:38,Siri Merrychristmas,:_wat:,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:38,Awesome,น้องไปไหนน,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:38,Amaraporh Ppd,น้องกลับบ้านไหน,0,0,0,0,0,0,0,0,0,1
30/11/2022 20:38,BoBow,น้องไม่น่าอยู่ในบ้านได้5555,0,0,0,0,0,0,1,0,0,0
30/11/2022 20:38,Spri Splamz,เฟนรี่อยู่หนายยยยยยยยยยยยยยย,0,0,0,0,0,0,0,0,0,1
30/11/2022 20:38,evejangja,น้องไปไหนอ่า,0,0,0,0,0,0,0,0,0,1
30/11/2022 20:38,NoPants CH,เดี๋ยวเจอในเนื้อเรื่องครับ,0,0,0,0,0,0,0,0,0,1
30/11/2022 20:38,Mintny Bambi,น้อนอยู่ไหนค้าบ,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:38,Williuz,มาพาร์ตฟาร์มเลี้ยว,0,0,0,0,0,0,0,0,0,1
30/11/2022 20:38,Fluffy Y,งานก็ต้องทำ สตรีมก็ต้องดู,0,0,0,0,0,0,0,0,0,1
30/11/2022 20:38,Jin,เฟนเรียต้องมาเนื้อเรื่องครับ,0,0,0,0,0,0,0,0,0,1
30/11/2022 20:38,force4z,ตุ่มติ้มจะอยู่ในใจเราตลอดไป,0,0,0,0,0,0,0,0,0,1
30/11/2022 20:38,Puynun Da,ง่อววววว,0,0,0,0,0,0,1,0,0,0
30/11/2022 20:38,fakfuay,น้องไปเที่ยว,0,0,0,0,0,0,1,0,0,0
30/11/2022 20:38,Piraya P,น้อนยังไม่กลับบ้าน,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:38,Talay,น้องน่าจะอยู่กับเอง,0,0,0,0,0,0,0,0,0,1
30/11/2022 20:38,Pornpimon,อยากให้รีเมคภาคเก่าจัง เดือดแน่ๆ เคยเล่นตอนPs2 แต่จะ....นิดนึง,66.67,0,1,0,0,0,0,0,0,0
30/11/2022 20:38,Very normal guy,น้องแอบอยู่ไหนนิ,0,0,0,0,0,0,0,0,0,1
30/11/2022 20:38,แอะแคะแซะแถะแนะ,เฟนเรียไปเที่ยวอยู่,0,0,0,0,0,0,0,0,0,1
30/11/2022 20:38,GLOY Maneerat,เฟนเรียตัวใหญ่นะทำไมหามะเจอ,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:38,MIRAmini,น้องไปบ้านไหน ,0,0,0,0,0,0,0,0,0,1
30/11/2022 20:38,simonsyn,น้อนนนนนน ,0,0,0,0,0,0,0,0,0,1
30/11/2022 20:38,evejangja,อ่อ โธ่ ไม่เจอน้องเลย เสียดายจัง,66.67,0,1,0,0,0,0,0,0,0
30/11/2022 20:38,ppowderz,อ่ออ โอเครร น้องคงไปผจญภัย555555,66.67,1,0,0,0,0,0,0,0,0
30/11/2022 20:38,Moonista Gal,น้องวาร์ปไปไหน 555,0,0,0,0,0,0,0,0,0,1
30/11/2022 20:38,Jesse Mirror,น้องหลบเคโทรส กลัวโดนฟาด,85.71,0,1,0,0,0,0,0,0,0
30/11/2022 20:38,leeleekaosuay,ง่าาาา อยากเจอน้อง,0,0,0,0,0,0,0,0,0,1
30/11/2022 20:38,Jesse Mirror,55555,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:38,FIRST Mk,อดเจอน้องเลย ดีใจเก้อเลย:_lol:,75,1,0,0,0,0,0,0,0,1
30/11/2022 20:38,Jay,พี่เอกตั้งรูปคลิปซะพี่เคราผมเสียความหล่อเถื่อนหมด 5555,60,0,1,0,0,0,0,0,0,0
30/11/2022 20:38,NoPants CH,น้องล่าสัตว์เล่นมั้ง,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:38,Mintny Bambi,น้องแอบเที่ยวอยู่555,0,0,0,0,0,0,0,0,0,1
30/11/2022 20:38,Goncrazys,ในสวาทาฟไฮม์มีให้เเวะเยอะพี่,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:38,Rindaman,ยังจ้าา เนื้อเรื่อว,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:38,-Rain-,ไปที่อื่น,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:38,Wenldy Blue,มียส,0,0,0,0,0,0,0,0,0,1
30/11/2022 20:38,กะลอจี๊,Welcome to ร้อนในเริ่มต้น!,0,0,0,0,0,0,0,0,0,1
30/11/2022 20:38,Amaraporh Ppd,อยากจิ้มจมูกน้อง,0,0,0,0,0,0,0,0,0,1
30/11/2022 20:39,KuruK of The Ursa,ไปเก็บตกลมตด,0,0,0,0,0,0,0,0,0,1
30/11/2022 20:39,FIRST Mk,ไปลุ้ยยยย,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:39,leeleekaosuay,น้องหนีเที่ยวรึเปล่า,0,0,0,0,0,0,0,0,0,1
30/11/2022 20:39,Wenldy Blue,มียา,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:39,NARDEAR KRS,ระหว่างวาร์ปจิบน้ำหน่อยนะคะ ,0,0,0,0,0,0,0,0,0,1
30/11/2022 20:39,MIRAmini,สถานีถัดไป next station ,0,0,0,0,0,0,0,0,0,1
30/11/2022 20:39,Goncrazys,มูสเเปลเราได้เมล็ดจากสวาทาฟไฮม์ครับ,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:39,evejangja,จำเก่งมากก,0,0,0,0,0,0,0,0,0,1
30/11/2022 20:39,Dew Teerawat,หลุมอย่างเดือด,0,0,0,0,0,0,0,0,0,1
30/11/2022 20:39,FIRST Mk,จิบน้ำๆ,0,0,0,0,0,0,1,0,0,0
30/11/2022 20:39,NoPants CH,มี 2 หลุม ยังเล่นไม่ผ่านเลย ยอท,0,0,0,0,0,0,0,0,0,1
30/11/2022 20:39,Wirat Kerdjew,เผลอกดกอนึกว่าดูคลิปแต่ลืมไปดูไลฟ์สดอยู่5555,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:39,TinyGirlz InHeartLandZ,เตกเหนื่อยมั้ย?,0,0,0,1,0,0,0,0,0,0
30/11/2022 20:39,Goncrazys,มูสเเปลเราได้เมล็ดจากสวาทาฟไฮม์ครับ,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:39,Wenldy Blue,กระทืบบบบ,0,0,0,0,0,0,0,0,0,1
30/11/2022 20:39,evejangja,แปลกเนาะ ทำไมหมกมุ่นขนาดนั้น,0,0,0,0,0,0,0,0,0,1
30/11/2022 20:39,Un Oceanblue,ไม่ได้ดูนาน จู่ๆเครโทสใช้หอกเฉย55555555555,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:40,FIRST Mk,ลุ้ยย,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:40,Awesome,ลุยยยย,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:40,Pornpimon,เกมนี้มีภาคต่อใช่ไหมพี่เอก,0,0,0,0,0,0,0,0,0,1
30/11/2022 20:40,Mintny Bambi,ยาวไปๆค่ำคืนนี้,0,0,0,0,0,0,0,0,0,1
30/11/2022 20:40,MIRAmini,ดีเลยตั้งสองที่,0,0,0,0,0,0,1,0,0,0
30/11/2022 20:40,Nightbot,อย่าลืมซื้อสติ๊กเกอร์ไลน์นะ อันนี้ดีhttps://store.line.me/stickershop/pro...,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:40,วีรินทร์ โยมจีน,:_layhead::_layinfinit::_laytail:,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:40,Amaraporh Ppd,หน้ากากดูน่ากลัวแปก ๆ,0,0,0,0,0,0,1,0,0,0
30/11/2022 20:40,FIRST Mk,:_lol::_lol::_lol:,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:40,Theerapat Zong,ทำหินตก ยังไม่เติมเลยนะ,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:40,NARDEAR KRS,ไม่ใช่หน้ากากโอดินนะ หน้ากากดูเม็ท 555,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:40,Sarayut Khoos,Welcome to ร้อนในเริ่มต้น!,0,0,0,0,0,0,0,0,0,1
30/11/2022 20:40,Misouki Ame,นักรบคลั่งเวล8 นะพี่ พี่ไหวเหรอ,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:40,MIRAmini,ชวนกันดื่ม ,0,0,0,0,0,0,0,0,0,1
30/11/2022 20:40,zDeandalusz,ถ้าเลือดมันม่วงอย่าเพิ่งใส่นะพี่ เดะยาว :_lol:,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:40,ppowderz,โหดจัง,0,0,0,0,0,0,1,0,0,0
30/11/2022 20:40,Piraya P,เลี้ยงอย่างโหด,0,0,0,0,0,0,1,0,0,0
30/11/2022 20:40,Goncrazys,มูสเเปลเราได้เมล็ดจากสวาทาฟไฮม์ครับ,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:40,Mink Or Mint,นิสนึงๆ,0,0,0,0,0,0,1,0,0,0
30/11/2022 20:40,Piraya P,หินชุบเราไหว,0,0,0,0,0,0,0,0,0,1
30/11/2022 20:40,Freekick042,โซนนี้นักรบคลั่งตัวตึงเลย,0,0,0,0,0,0,0,0,0,1
30/11/2022 20:40,Amaraporh Ppd,ลอง ๆ,0,0,0,0,0,0,1,0,0,0
30/11/2022 20:40,Very normal guy,รู้สาเหตุละ,0,0,0,0,0,0,0,0,0,1
30/11/2022 20:40,NARDEAR KRS,ไหวแหละ เสียงก็ไหว 5555,0,0,0,0,0,0,0,0,0,1
30/11/2022 20:40,evejangja,ลองๆ,0,0,0,0,0,0,1,0,0,0
30/11/2022 20:41,Mintny Bambi,ลองดูๆ,0,0,0,0,0,0,1,0,0,0
30/11/2022 20:41,Wenldy Blue,ไหวไหมไม่รู้แต่คอพี่น่ะ,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:41,force4z,มาเอลเดนภาคสอง,0,0,0,0,0,0,0,0,0,1
30/11/2022 20:41,Sarayut Khoos,หลุมศพอัฟไฮม์มันจะหลุมนึงโคตรยาก ,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:41,?9?s__,ไหวชิวๆ,0,0,0,0,0,0,0,0,0,1
30/11/2022 20:41,Wenldy Blue,ทืบบบบ,0,0,0,1,0,0,0,0,0,0
30/11/2022 20:41,Nightbot,รับนกอ้วนไปเลี้ยงเพื่อจอยช่องแชท และสิทธิพิเศษเพียบ! https://www.youtube.com/channel/UC4pl...,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:41,-Rain-,เราก็โหดนะ,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:41,MIRAmini,ต้องลอง,0,0,0,0,0,0,1,0,0,0
30/11/2022 20:41,NEONN N,คออ่ะไหวป่าวว555555,0,0,0,0,0,0,0,0,0,1
30/11/2022 20:41,Mint Mintt,ลองๆ ,0,0,0,0,0,0,1,0,0,0
30/11/2022 20:41,แอะแคะแซะแถะแนะ,ไว๊รึเปล๊าาา,0,0,0,0,0,0,0,0,0,1
30/11/2022 20:41,Very normal guy,เดี๋ยว เวล 8!?,0,0,0,0,0,0,0,0,0,1
30/11/2022 20:41,evejangja,โห,0,0,0,0,0,0,1,0,0,0
30/11/2022 20:41,Wenldy Blue,:_0death::_0death:,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:41,MEWYOKUB,ยังตามดูไม่ถึงไหนเลย ไหนจะ Devil in me อีก ,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:41,KGR gamer,ไหวโลน,0,0,0,0,0,0,0,0,0,1
30/11/2022 20:41,Awesome,มอนฟามมันโหดด,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:41,ppowderz,กรี๊ดดดดดด,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:41,qk kqq,ไหวๆ,0,0,0,0,0,0,1,0,0,0
30/11/2022 20:41,Mintny Bambi,พี่สู้ๆ,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:41,TempestPaper,ตอนจบอาจเฉลยว่าหน้ากากโอดินเป็นหน้ากากอันเดียวกับของคุณดูเมต,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:41,Kanomcolnwzaa,ไหวๆ,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:41,Dew Teerawat,คอแตกแน่ 55,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:41,วีรินทร์ โยมจีน,จัดดไปปปป,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:41,Mink Or Mint,อุ้ยพ่อเลือดม่วง,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:41,Cumberoil ,หินหล่นไปแล้วด้วยนะ,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:41,dawwadung,ลองๆๆ,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:41,แอะแคะแซะแถะแนะ,สู้ได้ๆๆๆ เล่นมั่นใจๆๆ,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:41,jodie Holmes,:_huh::_conan:,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:41,evejangja,สู้วววว พี่,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:41,Mintny Bambi,นี่ยยยยย,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:41,Fay166,ม่วงไม่พอหลอดยาวอีกต่างหาก,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:41,?9?s__,:_yes:ก็ไม่เท่าไหร่ๆ,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:41,Thianmimie,สู้ได้,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:41,รีเบคก้า กุ๊กๆ,ไหวววว,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:41,Mintny Bambi,สวยพี่,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:41,Pawinee Jeenawut,Welcome to ร้อนในเริ่มต้น!,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:41,Mink Or Mint,พลังแห่งส้มตำ,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:41,Piraya P,เราเป็นโซลเพลเยอร์,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:41,KorKor,เอาแล้ว จิตวิญญาน elder lord,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:41,S Michaelis,นี้ย์ เอลเดอร์ริงเพลเยอร์,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:41,Mooklymbjba,ไหวแหละพี่ ระดับพี่อ้ว,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:41,-Rain-,หลอดเลือดเราก็เพิ่มแล้ว,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:41,BoBow,สู้เขาพี่,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:41,FIRST Mk,ม่วงแล้งทำไมๆ,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:41,NARDEAR KRS,ผ่านเจ๊เมลาเนียมาแล้ว ตัวนี้ก็จิ๊บๆ ,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:41,MIRAmini,เอเด้นริงเพลเยอร์เชียวนะ,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:41,กะลอจี๊,เชื่อมั่นมั่นใจทำได้!!!:_tokjai:,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:41,Amaraporh Ppd,อย่าท้าทายข้าา,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:41,BoBow,เราทำได้,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:41,TinyGirlz InHeartLandZ,หน่ะ!,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:41,ลูกอม มายมิ้นท์,พี่เอกวันนี้วันเกิดน้องอวยพรน้องหน่อยคะ,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:41,Mira_Mo,จะแค่ไหนกันเชียวววววว,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:41,Oggy Oger,Welcome to ร้อนในเริ่มต้น!,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:41,????????? ,โหหหหห ดุเดือดเลือดพล่าน,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:41,force4z,มาเลเนียก็จัดมาแล้ว,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:41,Freekick042,ตัวนี้ไม่เก่งแค่ตีแรง อีกตัวเก่งกว่า,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:41,TinyGirlz InHeartLandZ,ละคอนะ!,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:41,????????? ,:_ohwoo::_ohwoo::_ohwoo:,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,Wenldy Blue,เอา้วา,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,Furemu Charlie,พี่หลอมก็ผ่านมาแล้ว,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,Mink Or Mint,ก็มาดิคราฟ,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,Piraya P,เดือดๆเลยพ่อ,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,FIRST Mk,ซึ่ม,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,NongGamgams,สู้ๆนะพี่เอก,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,Thianmimie,สู้ได้ๆๆๆๆ,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,Pear Sisky,เอลเดนริงเพลเยอร์ ทำได้อยู่แล้วว,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,Mintny Bambi,จริงครับพี่5555 สเตปเราดี,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,Amaraporh Ppd,ใครจะแพรวพราวเท่า,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,NARDEAR KRS,สู้ๆๆๆ ,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,?9?s__,โดนฟาดที น่าจะเตรียมไปเกิดบ่อเลย:_lol:,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,NINKYNINK,มันเล่นเป็น,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,Pikkabu ,สู้วววววววววววว,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,Awesome,ครึ่งแล้ววว,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,Soul So,ดุเดือด!,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,MIRAmini,สู้ได้,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,evejangja,โห,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,ppowderz,เดี๋ยวววว,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,FIRST Mk,มันจะเอื้อออ,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,Mink Or Mint,เม้มปากเป็นจังหวะละน้า,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,????????? ,แถวนี้มันเถื่อนเนาะ:_dead:,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,willy,:_noo:,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,FIRST Mk,:_dead::_laytail:,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,Kanjana R.,โน่ววว,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,PeaMook ._.,.....,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,Anirut Duangchan,ตาย 0,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,Thianmimie,เอ้า,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,Very normal guy,แรง,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,qk kqq,ไหวพี่ๆๆ,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,Wenldy Blue,หินหล่นยังไม่ไปเอาคืน55555,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,Mintny Bambi,5555555,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,Amaraporh Ppd,บราาเต๊อะ,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,Mink Or Mint,:_noo::_noo::_0death::_0death:,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,changkpcha,ตาย 0,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,วีรินทร์ โยมจีน,เอาใหม่ๆๆๆ,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,?9?s__,ได้อยู่ๆ,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,NoPants CH,ตัวนี้ไม่เท่าไรครับ อีกตัวของจิง,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,NINKYNINK,รีๆๆ,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,dawwadung,จังหวะๆ,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,Freekick042,ตัวนี้ตีแรงเวอร์เฉยๆ,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,Fay166,อูยย,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,Wenldy Blue,:_0death::_0death::_0death:,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,Piraya P,หินชุบเราเยอะไม่เป็นไร,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,FIRST Mk,มันได้ๆพี่:_yey:,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,Mink Or Mint,เอาใหม่ๆ,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,BoBow,:_0death::_0death::_0death:,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,-Rain-,มันลดครึ่งนึงแล้ว,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,Book Wuttipong,สู้ได้ๆ,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,แอะแคะแซะแถะแนะ,อ่าว หินหาย,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,LT Chang,:_0death:,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,S Michaelis,ตาย 0,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,Mooklymbjba,ไม่น่าา,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,Cumberoil ,ไปเก็บหินก่อนมะ,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,Mint Mintt,ไม่เป็นไร เอาใหม่ ๆ ไหวๆ ,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,Pear Sisky,รอบซ้อมม,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,MEWYOKUB,:_0death::_0death::_0death:,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,Theerapat Zong,ไปเอหินก่อนนนนน,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,evejangja,อีกสักรอบมั้ย,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,Jin,ได้อยู่ แปลว่า,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,Nut Khongpheungphet,สู้ได้ ๆ ,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,Moo ping,:_0death::_0death::_0death:,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,zDeandalusz,ตัวนี้ง่ายลุยได้เลยพี่ ER player ได้อยู่ๆ ,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,ppxone,:_0death::_0death::_0death::_0death::_0death::_0death:,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,TinyGirlz InHeartLandZ,วันนี้พี่จะมาเล่นฟามแบบเซฟคอนะครับทุกโค้น:_huh:,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,patcharapon saisema,อันนี้ตาย 0 ไหมครับ,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,ต้อม.แต้ม.,ตา,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,Furemu Charlie,รี ๆๆ,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,Amaraporh Ppd,สกิลปุ๊บสวนปั๊บ,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,Mink Or Mint,สู้ๆน้าพี่ตาเอก,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:42,Alatter,ตายเท่าไหร่แล้วครับวันนี้,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:43,รีเบคก้า กุ๊กๆ,เมืาอกี้คัทซีนๆๆ,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:43,ท้อป ท้อป,:_0death::_0death::_0death::_0death:,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:43,Very normal guy,เราตีเข้าอยู่ สู้ได้,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:43,Ai AI,ได้อยู่ =,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:43,Book Wuttipong,สกิลแล้วติดอนิเมชั่น,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:43,unrainX,:_crying:,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:43,Awesome,ซื้อหินน,0,0,0,0,0,0,0,0,0,0
30/11/2022 20:43,Amaraporh Ppd,ซื้อหิน ๆ,0,0,0,0,0,0,0,0,0,0
